inst_id,OC,sido,sgg,openDate,bedCount,instkind,revenue1,salescost1,sga1,salary1,noi1,noe1,interest1,ctax1,profit1,liquidAsset1,quickAsset1,receivableS1,inventoryAsset1,nonCAsset1,tanAsset1,OnonCAsset1,receivableL1,debt1,liquidLiabilities1,shortLoan1,NCLiabilities1,longLoan1,netAsset1,surplus1,revenue2,salescost2,sga2,salary2,noi2,noe2,interest2,ctax2,profit2,liquidAsset2,quickAsset2,receivableS2,inventoryAsset2,nonCAsset2,tanAsset2,OnonCAsset2,receivableL2,debt2,liquidLiabilities2,shortLoan2,NCLiabilities2,longLoan2,netAsset2,surplus2,employee1,employee2,ownerChange
233,open,choongbuk,22,20090918,143,hospital,14366893686,3443129530,10797646973,7106044070,590184571,159783451,109944841,126258177,430260126,4412846979,4347877413,1433657052,64969566,5104052744,4854483484,186972000,0,5465610892,3696809383,290167960,1768801509,1767999995,4051288831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127,99,same
234,open,choongbuk,117,20080414,400,nursing_hospital,9234125840,323735280,8680182659,4674240015,240449255,266072883,259947996,29674450,174909823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9939692900,589287909,9075160467,4523338009,124475141,217305656,176849787,22451905,159962104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,138,same
235,open,jeonbuk,26,20091126,172,hospital,6202942950,536370490,5203294207,3018631334,152000427,297916768,258105531,17720990,299640922,3274698751,3266745341,537563035,7953410,12973123136,12586246286,99772850,0,9804439346,1591578044,286595250,8212861302,6.63E+09,6443382541,0,4510257410,418926162,3517868676,1884275335,3488851,353511242,270109788,38291210,185148971,2243622285,2240722185,473796980,2900100,13533699187,13146822337,99772850,0,9633579853,1643478904,545074159,7990100949,6.29E+09,6143741619,0,98,63,same
236,open,gyeonggi,121,20110823,280,nursing_hospital,25434636567,0,25811905591,11020559652,9144170639,8686379500,272287592,0,80522115,3075243272,3075243272,2477130,0,22453422638,21860032638,593390000,0,22368402274,2918922504,272475243,19449479770,373500000,3160263636,0,26490948747,0,25653715427,10923207799,169399165,2602968179,69828501,0,-1596335694,5236299668,5236299668,272371056,0,27449445740,21790490968,1125398600,0,29606003887,11941890462,2105556523,17664113425,15877687083,3079741521,0,368,454,same
237,open,ulsan,126,20160105,18,hospital,2146219377,478709230,1415869663,892605778,22115,409896,0,0,251252703,872608619,784036023,461544754,88572596,9678825088,9668788512,9943000,0,6957108183,1914508183,255806350,5042600000,5042600000,3594325524,0,2118999520,402000368,1618647325,1283293098,404066,88262330,82726386,0,10493563,491534426,404131426,272612148,87403000,6931712790,6926262790,5.00E+06,0,4370574395,1090574395,0,3.28E+09,3.28E+09,3052672821,0,32,32,same
238, close,jeonnam,19,20150316,119,hospital,3581089010,510641637,2848303471,2082161911,5208306,220316149,109898956,1799484,5236575,553105306,495965338,199528494,51945110,8795376910,8776376910,1.90E+07,0,5121516400,1692525546,229570425,3428990854,3.33E+09,4226965816,0,2761940747,382999078,2250512310,1404036227,41706,123437981,100442436,647773,4385311,807748106,756295996,81160134,51452110,8790376910,8773376910,1.70E+07,0,5376395775,2031395775,298641726,3.35E+09,3.35E+09,4221729241,0,64,77,change
240,open,jeonnam,16,20121119,120,nursing_hospital,2123785550,0,3439262908,1441701611,2431,91373760,90463980,0,-1406848687,174568153,174568153,0,0,4769763420,4715163420,3.00E+07,0,2514358503,214358503,214358503,2.30E+09,2.30E+09,2429973070,0,2475350460,0,2253260463,1607097121,988,150676393,149620793,0,71414592,244964582,216962196,197839220,28002386,5941912472,5883612472,3.00E+07,0,2350055297,50055297,49891419,2.30E+09,2.30E+09,3836821757,0,0,58,same
242,open,gyeongnam,153,20021025,277,nursing_hospital,7067498299,0,7513245635,4501292303,604763153,156814533,138262733,0,2201284,2366079425,2334125879,689766384,31953546,7615802612,7608344612,7458000,0,5516849077,890281432,2.00E+08,4626567645,4530250000,4465032960,1303573960,7641339255,0,7357466807,4625332208,71810165,139637832,116105443,41548230,174496551,1919494383,1886817821,668413479,32676562,7132543508,6570271603,13458000,0,4589206215,692638570,2.00E+08,3896567645,3250250000,4462831676,1301372676,140,145,same
244,open,choongbuk,22,20060414,46,hospital,3182228440,516756711,2550482701,1701717993,14420344,55971373,52151874,9771844,63666155,1577384213,1465503675,737560794,95323650,2207894636,2093918636,113975000,0,1953076690,883276690,196156122,1069800000,1069800000,1832202159,0,3115288840,503113389,2511197491,1623571920,16669270,52052267,51852267,8952430,56642533,1231603572,1158638558,720590179,55821503,2298330004,2195854004,102475000,0,1761397572,1761397572,919845111,0,0,1768536004,0,51,51,same
245,open,gyeongbuk,8,20120808,21,hospital,1509898680,373997340,1168301867,691646339,42017409,21892426,21125689,0,-12275544,1261112742,1261112742,73640000,0,716870351,714870351,2.00E+06,0,753187615,397315060,176150000,355872555,3.50E+08,1224795478,0,2053637624,455596775,1578099039,1107076734,35415619,30160301,18256649,0,25197128,1142028505,1139977625,32340000,2050880,788611586,786611586,2.00E+06,0,689082869,305331835,203150000,383751034,3.50E+08,1241557222,0,14,14,same
247,open,choongbuk,165,20080611,156,nursing_hospital,4433250370,123429531,4241425025,3050253779,32726673,285840193,10258573,12216040,-196933746,652932712,639575517,533639960,13357195,5059122507,5032321673,17330000,0,4464271706,593529333,160885686,3870742373,3767739506,1247783513,608810000,3753579211,96970786,3550249499,2633066993,27280903,61301102,0,0,72338727,466654826,454445020,397137380,12209806,5028367407,5004566573,14330000,0,4085903394,707203888,3.21E+08,3378699506,3378699506,1409118839,608810000,68,0,change
249,open,incheon,137,20091014,24,hospital,3839628640,154633402,3596885097,2326126850,166531000,178168955,49024085,0,76472186,571230731,560631766,361690890,10598965,2032722169,2020222169,12500000,0,1448045017,1448045017,150892400,0,0,1155907883,362886357,3809606083,144770540,3619710950,2272007300,118691644,187728595,76423630,0,-23912358,353339865,342642815,294620353,10697050,2009316182,2005316182,4.00E+06,0,1283220350,1283220350,54319400,0,0,1079435697,286414171,53,53,same
250,open,seoul,129,19800207,0,clinic,6631600532,0,6641613257,3348738930,43637641,34552799,9884471,7607780,-8535663,1079243506,1013891413,6202220,65259173,811986614,640229998,26787216,0,765103792,733920606,1.50E+08,31183186,0,1126126328,0,6544955090,0,6519680658,3138408497,161976131,40511769,11610546,2584540,144154254,1072057489,985527152,2.00E+06,82274324,816687057,705351377,0,0,758559607,756020482,2.50E+08,2539125,0,1130184939,0,73,87,same
251,open,busan,65,19990427,25,nursing_hospital,5002480920,831034391,4274807635,3337731060,114442246,10549263,2563980,0,531877,1547334221,1500981186,911776872,22558530,3308230227,3209847225,46801000,0,1696733005,701022955,137812262,995710050,0,3158831443,1425842178,5210001920,868614934,4170070288,3219150770,99016512,8225830,6275830,66644910,195462470,1633377936,1624166622,959523425,6056500,3346317633,3279426633,8423000,0,1821396003,759897539,216536109,1061498464,0,3158299566,1425310301,73,76,same
252,open,incheon,137,20100107,27,nursing_hospital,4226283577,697750790,3410632563,2548087516,14864580,105801341,104254900,3136175,23827288,725144533,597579443,445210361,53565090,9881921371,9709225283,1.00E+07,0,3491582200,512947127,130691604,2978635073,2861388894,7115483704,117685184,4096636814,279924138,3678813801,2288279000,14288896,140233800,110850573,2240515,9713456,632177172,584345395,446735058,28999499,9845161964,9829267550,0,0,3385682720,229965983,0,3155716737,3038055558,7091656416,93857896,79,67,same
253,open,busan,65,20130531,153,nursing_hospital,4886886490,166276575,4356729605,2448542786,23450224,153821205,153821205,52055471,181453858,1262519046,1242776096,1119885110,19742950,7325981976,7192526039,103350000,0,5042654467,848003467,127125305,4194651000,4194651000,3545846555,0,4942001314,179147459,4060167892,2268428530,102199318,341354909,341020909,82088570,381441802,1392749567,1392749567,1219911850,0,5911990405,5817640405,94350000,0,3960636535,424695535,102090005,3535941000,3535941000,3344103437,0,76,67,same
255,open,choongnam,9,20100507,103,hospital,1918289230,551866812,1141046400,495377963,1305,176479604,65892164,7267530,41630189,975734927,957036714,806259954,18698213,5029190294,5014909594,14280700,0,1779499937,129499937,72097262,1.65E+09,1.65E+09,4225425284,0,1792335761,477198529,1130261761,414211925,725,139454069,65643869,2285170,43136957,974971862,951810785,902771574,23161077,5121513286,5107232586,14280700,0,1912690053,262690053,199494341,1.65E+09,1.65E+09,4183795095,0,21,21,same
256,open,gyeongbuk,114,20070102,31,traditional_hospital,1358923881,0,1070587499,550379536,4173356,145340853,20151,17971640,129197245,1505420864,1497891764,46145690,0,3407093235,3065839235,341254000,0,2097045157,216842485,71726865,1880202672,0,2815468942,0,1474130010,0,1180284705,681222509,36713877,168866315,1749209,10183710,151509157,1182522016,1163923036,36827562,0,3434381257,3093127257,341254000,0,1930631576,178559451,65420666,1752072125,0,2686271697,0,9,10,same
257,open,gyeongnam,32,20071203,123,nursing_hospital,2258319210,128810560,2032365287,1494832178,7812530,80917471,80167460,0,24038422,454312039,354065356,234977500,100246683,2099060747,2031198742,1.90E+07,0,2010848061,445193604,6.20E+07,1565654457,1565654457,542524725,0,2295012170,144403697,2065305954,1497384615,9803061,64822272,59336182,0,30283308,347083462,281177355,167274980,65906107,2150340572,2094478567,1.90E+07,0,1978937731,734170099,335312254,1244767632,1244767632,518486303,0,54,56,same
259,open,gyeongbuk,25,20170502,162,nursing_hospital,1114522068,0,2552348237,1598551128,46022025,80133952,80029864,0,-1471938096,164776676,147969514,4867196,9695365,6602402601,6574002601,28400000,0,7324270273,683878061,31047300,6640392212,6028978167,-557090996,0,0,0,3025830,0,71650,0,0,0,-2954180,76720887,76717177,0,0,2715104380,2715104380,0,0,1876978167,2.90E+07,2.90E+07,1847978167,1847978167,914847100,0,70,0,same
261,open,choongnam,39,20071210,128,nursing_hospital,2758328606,155041066,2316535483,1291652300,3933082,162065542,140623344,0,128619597,1410465223,1406571323,0,3893900,4028963546,4023963546,5.00E+06,0,2668365532,101249110,28366674,2567116422,2567116422,2771063237,0,2532160606,174390742,2069759555,1294746985,22537140,165164463,149702983,0,145382986,1064573102,1059205442,0,5367660,4075465689,4070965689,4500000,0,2497595151,54062537,51725448,2443532614,2443532614,2642443640,0,45,40,same
262,open,gangwon,176,20090701,22,hospital,1747025929,0,1680425176,1076311875,5708340,36276147,34778285,3770360,32262586,220882120,205122120,78259650,15760000,2900012337,2880012337,2.00E+07,0,932559091,102559091,24986905,8.30E+08,8.30E+08,2188335366,0,1621951362,0,1560244254,1008878000,5836902,37014162,35506767,6931265,23598583,226351413,208031413,101902960,18320000,2862649356,2852649356,1.00E+07,0,932927989,102927989,1375945,8.30E+08,8.30E+08,2156072780,0,1,1,same
263,open,daegu,45,19880614,58,hospital,29838791872,1836913934,24250465620,13966863042,1535059337,2841193934,25079055,543354990,1901922731,6684827316,6408233683,28472265,276593633,19465583683,13142680554,1389610000,0,14498076509,4155477315,2.10E+07,10342599194,319070000,11652334490,0,22096026462,1019026158,18749747889,10667479000,968856845,1783053780,39677547,387866190,1125189290,8007759622,7903490440,141366347,104269182,15934993692,14176033692,1138960000,0,14152295314,4948991228,1.80E+08,9203304086,720230000,9790458000,0,255,203,same
264,open,jeonnam,53,20120126,652,nursing_hospital,16831250640,2372297826,12345893902,8094369059,291590605,373254574,278774183,76212340,1955182603,3145544168,3099521903,215856423,46022265,28725284430,24605871020,70864000,0,9194517811,1642487840,2.00E+07,7552029971,7402029971,22676310787,0,14038874320,2382941824,10679560267,6668668090,414504367,901041728,289150528,143399570,346435298,4505192708,4468243549,61405835,36949159,25866017119,25411514017,387064000,0,14305774437,1682876791,2521391,12622897646,7366341538,16065435390,0,342,278,change
265, close,jeonnam,53,20051111,652,nursing_hospital,16831250640,2372297826,12345893902,8094369059,291590605,373254574,278774183,76212340,1955182603,3145544168,3099521903,215856423,46022265,28725284430,24605871020,70864000,0,9194517811,1642487840,2.00E+07,7552029971,7402029971,22676310787,0,14038874320,2382941824,10679560267,6668668090,414504367,901041728,289150528,143399570,346435298,4505192708,4468243549,61405835,36949159,25866017119,25411514017,387064000,0,14305774437,1682876791,2521391,12622897646,7366341538,16065435390,0,342,278,change
266,open,jeonbuk,26,20040712,0,clinic,1661011914,147966830,1291294392,740631010,3033173,68493032,65272619,11060430,145230403,540289857,503980739,106982050,24693520,2971420176,2632117176,35133000,0,1864782926,311382926,19630658,1553400000,1553400000,1646927107,0,1569280664,133818381,1198483751,625523000,1227665,66394644,55701613,5284830,166526723,393817684,367783307,122675030,25326910,2851632881,2695550547,39433000,0,1743753861,167753861,34300563,1.58E+09,1.58E+09,1501696704,0,20,14,same
267,open,jeonnam,103,20041201,52,hospital,7651983890,849981334,6641250954,4097520516,176266081,254891238,138307088,17776990,64349455,1919643747,1818965926,0,91309861,5104448501,4905358704,122683300,0,4287417415,706399834,18425850,3581017581,2683274464,2736674833,0,7726400390,878997386,6446604948,4126272390,36254313,298910564,143170655,11246660,126895145,1790972402,1678137544,0,109714588,5196085124,4998531550,121023300,0,4314732148,699345801,28699000,3615386347,2683274464,2672325378,0,79,79,same
268,open,gyeongbuk,115,20130423,175,nursing_hospital,4609359200,201516945,4333322747,2220758294,55773943,89999280,89999280,1024900,39269271,719616870,714381650,462994360,5235220,5720307915,5661523915,3.80E+07,0,3567516297,1165469663,17400000,2402046634,2402046634,2872408488,0,3488064348,153346814,3156332679,1742793333,25107642,94464583,94223002,178640,108849274,506456924,495554120,309073180,7309650,5977571956,5942841956,2.50E+07,0,3650889663,1113689663,17400000,2537200000,2537200000,2833139217,0,73,64,same
269,open,jeonnam,175,20060721,170,nursing_hospital,4220511410,0,3927397714,2439378923,9919498,43678317,16966226,7830060,251524817,1126008878,1126008878,534704020,0,3519240904,3519240904,0,0,989005681,560505681,10185264,428500000,428500000,3656244101,0,4150007580,0,3984916399,2505000548,10096192,20938593,20931718,5516880,148731900,834972669,834972669,555543040,0,3686033406,3686033406,0,0,1104401251,533901251,31020318,570500000,570500000,3416604824,0,76,76,same
270,open,gangwon,2,19830618,235,general_hospital,39998491352,0,41223192101,21320301710,205033071,367549681,139830002,0,-1387217359,16831660740,16560577336,6672819781,271083404,23687323617,22578055467,740372400,0,20089226808,11833854348,0,8255372460,3651403890,20429757549,13999139025,41412510756,0,42999214852,20480973300,613221511,376859773,138030152,210215878,-1560558236,18306089744,18052703913,6778992658,253385831,24631744709,22917489559,1345359400,0,21334548183,11445968363,0,9888579820,5533858880,21603286270,15172667746,412,412,same
271,open,seoul,4,20120430,155,general_hospital,32427314872,0,31882900747,11989744300,421907661,1014764130,983049534,0,-48442344,8748671381,8523988857,71057590,224682524,4151844981,1804721503,2103334500,0,33096760724,9859171454,0,23237589270,20325984000,-20196244362,0,33573675513,0,32655064705,12109815735,104783877,1278520296,1274405468,0,-255125611,8252758086,8013777475,75482890,238980611,6342614762,3605145742,2484347100,0,34743174866,9632402840,0,25110772026,22524690916,-20147802018,0,207,213,same
272,open,seoul,4,19860218,35,hospital,12740410323,2038077303,10080519607,6431621995,138380586,89903761,0,0,670290238,6983857240,6699619791,0,284237449,23696698653,23047172318,0,0,589067945,589067945,0,0,0,30091487948,7351684320,11956904127,1894569335,9167227454,6031227717,607938873,2073870821,0,0,-570824610,6960956038,6692447718,0,268508320,22217451341,21620851341,0,0,706549105,706549105,0,0,0,28471858274,7351684320,107,104,same
273,open,gyeongnam,5,19830219,190,general_hospital,37576799952,6666756128,32858996617,22098892240,2543380373,1894296872,0,588240,-1300457532,14707824101,14505885861,378251759,201938240,14488145812,13248530882,1239614930,0,25587478691,3378342245,0,22209136446,0,3608491222,0,39673608829,7026319227,33955382217,22597385900,2438247147,3482232385,0,0,-2352077853,15875316145,15642492584,61602109,232823561,15147974600,13908359670,1239614930,0,26361797071,3995405842,0,22366391229,0,4661493674,0,400,400,same
274,open,gyeongnam,6,20140901,114,nursing_hospital,0,0,0,0,22541403,0,0,0,22541403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215309,0,0,0,215309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,90,90,same
275,open,gyeongbuk,7,20141128,194,nursing_hospital,2910783470,0,2756784010,1873600640,2505476,91619047,90596843,0,64885889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2426070652,0,2521101841,1699804490,1691369,70357325,68206547,0,-163697145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,49,same
